winner,loser,m_winner,m_loser,s_winner,s_loser,b_winner,b_loser,date
Anisimova A.,Cornet A.,3.0403559664981974,1.8742829529055822,0.4615818996214294,0.4682248457395307,1.53,2.37,2019-06-20
Kerber A.,Sharapova M.,3.02645447682936,3.032327729827054,0.45230589779954555,0.617229555070887,1.72,2.0,2019-06-20
Garcia C.,Badosa P.,2.822513995028908,2.9885368689092355,0.39871917762438214,1.6252201411432565,1.18,4.5,2019-06-20
Strycova B.,Pliskova Kr.,2.325421175780668,1.4383754495188452,0.4455904312791975,0.4595707581612647,1.4,3.0,2019-06-21
Martic P.,Ostapenko J.,3.3617786018266744,2.000018999368822,0.4142454732022039,0.45530293015119855,1.8,2.0,2019-06-21
Barty A.,Williams V.,4.154001584716224,3.303262508176047,0.4252001212389039,0.48301784808090287,1.22,4.33,2019-06-21
Goerges J.,Putintseva Y.,2.333958857497425,2.5688105631912834,0.44716556116627953,0.4250738220212064,1.57,2.37,2019-06-21
Kenin S.,Mertens E.,2.9104187799508763,2.4444047792475208,0.4274498981548958,0.41765564857796217,2.1,1.72,2019-06-21
Bencic B.,Anisimova A.,3.0417987974343257,3.094779958534142,0.4112320306435172,0.45462947738940707,1.72,2.1,2019-06-21
Sevastova A.,Wang Yaf.,2.648297338236644,2.146379247180626,0.424179055036083,0.4514794060720405,1.28,3.75,2019-06-21
Kerber A.,Garcia C.,3.131408796075066,2.880455928602001,0.44273079575557456,0.3965119352162568,1.4,3.0,2019-06-21
Barty A.,Strycova B.,4.207252270907637,2.3855111460790215,0.4204736559423822,0.43812180070065665,1.16,5.0,2019-06-22
Goerges J.,Martic P.,2.450257862333773,3.401750914454704,0.4361716070629236,0.41035838409371334,1.72,2.1,2019-06-22
Kenin S.,Sevastova A.,2.9835478251000995,2.7165413769000826,0.4201658294650392,0.4174306373262779,2.3,1.61,2019-06-22
Bencic B.,Kerber A.,3.132282620547078,3.2206035657359036,0.4042446472016613,0.43382798896661345,2.5,1.53,2019-06-22
Barty A.,Goerges J.,4.235105433811719,2.6031919664645295,0.41778852466669797,0.4250743287557589,1.28,3.75,2019-06-23
Kenin S.,Bencic B.,3.0632275143740713,3.21640527568222,0.4130479776380321,0.3976464004903231,2.5,1.53,2019-06-23
Kontaveit A.,Dart H.,2.7731339009250635,0.5711262085503127,0.4355369956882821,0.7274221059199838,1.2,4.33,2019-06-23
Zhang S.,Swan K.,1.3895546086062969,-0.16371760731949808,0.4758640561645565,1.0432583863546026,1.53,2.37,2019-06-23
Cornet A.,Watson H.,1.8158321489632812,0.8084034276776895,0.4626467700687188,0.6681085943494175,1.66,2.1,2019-06-23
Gasparyan M.,Siniakova K.,2.1057156831957524,2.128059101736968,0.4690223274969114,0.4132300896702864,1.83,1.83,2019-06-23
Peterson R.,Sasnovich A.,1.7535779276765215,2.166095217896547,0.4774831543278053,0.48062292902235826,2.25,1.57,2019-06-23
Alexandrova E.,Tomljanovic A.,1.9581549958254079,2.1944711423027385,0.43726852892184886,0.402198167155536,2.0,1.72,2019-06-23
Konta J.,Yastremska D.,3.2543370163571286,2.4225888426793785,0.3883225448228826,0.44996664823196747,1.53,2.37,2019-06-23
Sakkari M.,Pegula J.,2.5140929331153217,1.9511958424238298,0.3999925814024217,0.5914622654676008,1.5,2.5,2019-06-23
Friedsam A.L.,Ferro F.,1.353804921066764,1.2516728738594283,0.6645160848821791,0.5106057763937659,2.2,1.61,2019-06-23
Petkovic A.,Kasatkina D.,1.8244750768335087,2.2800961279824543,0.4769183848520341,0.48615780467293623,2.62,1.44,2019-06-23
Mertens E.,Puig M.,2.375480595987319,2.354990266023513,0.4119000543367065,0.45227958467011603,1.44,2.62,2019-06-23
Parmentier P.,Linette M.,1.3699781435331992,1.5889557471414295,0.4891069900533924,0.519662621862798,3.0,1.36,2019-06-23
Putintseva Y.,Collins D.,2.485391700248587,2.332526553662905,0.4179663801392682,0.4810938608294697,1.53,2.37,2019-06-24
Jabeur O.,Rodina E.,1.5546717812030622,0.581110605708532,0.5354319294432391,0.5147127079172221,1.5,2.5,2019-06-24
Vondrousova M.,Zheng S.,3.509941355307886,1.436392787710819,0.4203397291561471,0.4860039226999659,1.25,3.75,2019-06-24
Ostapenko J.,Buzarnescu M.,1.9569011005203933,1.8456717171099788,0.45102665148833726,0.46174064128803266,1.36,3.0,2019-06-24
Zidansek T.,Suarez Navarro C.,1.937729485817545,2.314441822463482,0.45371441190504286,0.4590992996850857,2.62,1.44,2019-06-24
Hsieh S.W.,Giorgi C.,2.6140966521490667,2.511308378710339,0.4253697129119896,0.6162721771333598,1.36,3.0,2019-06-24
Wozniacki C.,Flipkens K.,2.5666414815033383,1.4222932811255027,0.4906159364943383,0.46992285331207173,1.53,2.37,2019-06-24
Pliskova Ka.,Gasparyan M.,3.4133388201693378,2.225228245019494,0.4123121059373311,0.455695304575529,1.25,3.75,2019-06-24
Bencic B.,Kudermetova V.,3.133951594501882,2.4765283339920403,0.39053063865672016,0.44194320279314053,1.66,2.1,2019-06-25
Stosur S.,Kenin S.,1.6496972230847111,3.16381129778479,0.4959466226297796,0.40698498760209195,2.5,1.5,2019-06-25
Hercog P.,Strycova B.,2.010748557287939,2.353523013861636,0.4599741783996482,0.4370260379839541,3.25,1.33,2019-06-25
Bertens K.,Putintseva Y.,3.440524553975655,2.5756931001362426,0.3902385059375527,0.4107017324654649,1.28,3.5,2019-06-25
Jabeur O.,Minella M.,1.636022883876089,1.1571848360376253,0.5205672959226272,0.5745434015639582,1.36,3.0,2019-06-25
Cornet A.,Svitolina E.,1.8713370824983437,2.9245447706045837,0.45581460176299815,0.452093047995578,2.5,1.5,2019-06-25
Friedsam A.L.,Kontaveit A.,1.5806858910238897,2.7936442480248584,0.6260072139287524,0.43451557992843315,3.0,1.36,2019-06-25
Mertens E.,Vondrousova M.,2.4778490185101987,3.530815143219166,0.4054709545879416,0.4181787447584323,1.83,1.83,2019-06-25
Zhang S.,Gavrilova D.,1.4335796181633589,1.504842255404044,0.47114338703718067,0.5187750613884023,2.2,1.61,2019-06-25
Konta J.,Sakkari M.,3.3114863573173774,2.571282954047654,0.38610618620344794,0.39620732161335265,1.36,3.0,2019-06-25
Peterson R.,Tsurenko L.,1.8922541091017107,2.171166342457532,0.4631954644607245,0.46021991837031195,1.8,1.9,2019-06-25
Sabalenka A.,Zidansek T.,2.3971090293105344,2.0719559837091905,0.4273650707378593,0.4417829919653974,1.28,3.5,2019-06-25
Kerber A.,Stosur S.,3.114866049486502,1.6496972230847111,0.4253766405788242,0.4959466226297796,1.18,4.5,2019-06-25
Hercog P.,Parmentier P.,2.010748557287939,1.5055741679009325,0.4599741783996482,0.47464456820810724,1.28,3.5,2019-06-25
Ostapenko J.,Stephens S.,2.051137548835401,2.888851344781193,0.439804158796319,0.43937315499277535,1.61,2.2,2019-06-25
Halep S.,Hsieh S.W.,3.670009776590463,2.701405885843474,0.43517583523249764,0.41754179231049104,1.4,2.75,2019-06-25
Alexandrova E.,Bencic B.,2.0753707557081733,3.133951594501882,0.4279388123926829,0.39053063865672016,2.75,1.4,2019-06-25
Wozniacki C.,Petkovic A.,2.6227938965605353,1.9871900575540453,0.48087831070183307,0.46343272497491184,1.22,4.0,2019-06-25
Jabeur O.,Konta J.,1.7250084875403262,3.348645901268012,0.5037928002131914,0.38215476861575354,6.0,1.12,2019-06-26
Cornet A.,Zhang S.,2.044813144384516,1.5497833730719273,0.44179118142739543,0.457638889976406,1.53,2.5,2019-06-26
Kerber A.,Peterson R.,3.148406650070478,2.0184651176853454,0.4200785971702325,0.4493351558584116,1.2,4.5,2019-06-26
Pliskova Ka.,Mertens E.,3.445449243646859,2.612900636438785,0.40961178366698725,0.3958774999246902,1.44,2.75,2019-06-26
Halep S.,Hercog P.,3.7120045832792834,2.2064761971995455,0.42888826446143347,0.4370499845152884,1.11,6.5,2019-06-26
Alexandrova E.,Ostapenko J.,2.244620962913178,2.1992621626916313,0.41590182385010865,0.4270322824857743,2.62,1.5,2019-06-26
Bertens K.,Friedsam A.L.,3.489502840086179,1.8906048182491635,0.3860630243523818,0.5852213799699159,1.2,4.5,2019-06-26
Sabalenka A.,Wozniacki C.,2.4800848306806698,2.710689088739567,0.41898040805065034,0.4701905782239551,2.5,1.53,2019-06-26
Jabeur O.,Cornet A.,1.9779249169708928,2.1205371069857293,0.4821200190655769,0.4332236175042831,2.0,1.8,2019-06-27
Kerber A.,Halep S.,3.194158334562932,3.7443880707794026,0.41502445327217335,0.4247904585944131,1.9,1.9,2019-06-27
Bertens K.,Sabalenka A.,3.51000664057728,2.5848523345651664,0.38373204488179447,0.4104251189241629,1.44,2.75,2019-06-27
Pliskova Ka.,Alexandrova E.,3.495421915094472,2.3275445911466908,0.40451761343156656,0.40822465124607893,1.3,3.5,2019-06-27
Kerber A.,Jabeur O.,3.3108288856181027,2.1052052160558468,0.4071659743621437,0.46795135007816485,1.14,5.5,2019-06-28
Pliskova Ka.,Bertens K.,3.534128048857018,3.5523657939962026,0.4005240689328722,0.38018801748920494,1.53,2.5,2019-06-28
Pliskova Ka.,Kerber A.,3.6190705818030815,3.3498994658537034,0.3946481306362553,0.40304093192456036,1.72,2.1,2019-06-29
Hercog P.,Kuzmova V.,2.1630632301906636,2.2221254655739986,0.4370379174171665,0.43840575731151193,1.53,2.5,2019-07-01
Bouzkova M.,Barthel M.,-0.02938056933948498,1.350820465689861,0.8861617705622757,0.5274618865781971,1.66,2.2,2019-07-01
Gasparyan M.,Friedsam A.L.,2.164550243810972,1.826278981648306,0.4583244204805657,0.5758421057053581,1.8,2.0,2019-07-01
Kenin S.,Sharma A.,3.0178989263276867,1.8469118506982642,0.4023924104816793,0.62085881089191,1.12,6.0,2019-07-01
Keys M.,Kumkhum L.,2.896978134645684,1.110187221993165,0.4836033117866029,0.6815536348414498,1.06,10.0,2019-07-01
Watson H.,Mcnally C.,0.6910492751460243,-1.9867944576167276,0.6522054286453904,1.8545369616433143,2.75,1.44,2019-07-01
Sakkari M.,Pera B.,2.5080412722056624,1.5359965415482575,0.39854410734875517,0.5544990604872484,1.3,3.5,2019-07-01
Svitolina E.,Gavrilova D.,2.749048512613581,1.3526157693484164,0.445806539906387,0.5086440874174744,1.3,3.5,2019-07-01
Yastremska D.,Giorgi C.,2.357460234874355,2.331783400620555,0.45023969947600984,0.5947567940589558,1.5,2.62,2019-07-01
Martic P.,Brady J.,3.283842975913154,2.267470125207965,0.40841830732711026,0.4626626762797889,1.44,2.75,2019-07-01
Kontaveit A.,Rogers S.,2.6292701425228104,1.2856241079464812,0.4305336102979203,0.5946208908227794,1.4,3.0,2019-07-01
Puig M.,Schmiedlova A.,2.243606940891305,1.2915075956855429,0.4517274582130757,0.5037219775274091,1.22,4.33,2019-07-01
Pliskova Ka.,Zhu L.,3.6891667340210335,0.9444166736793473,0.3912939017918722,0.6502478400552646,1.02,19.0,2019-07-01
Golubic V.,Swiatek I.,0.7263890964477112,2.2543509328547606,0.5801903620131389,0.5782811636025551,2.37,1.57,2019-07-01
Halep S.,Sasnovich A.,3.6224958958708657,2.0265750738614576,0.4171869111343117,0.47720861249463475,1.12,6.0,2019-07-01
Rybarikova M.,Sabalenka A.,1.2335336190038355,2.528022864930366,0.5412173930073502,0.4089882810562456,2.75,1.44,2019-07-01
Muchova K.,Krunic A.,2.350579313574333,1.2843494319039337,0.536502154944281,0.5461418159150109,1.5,2.62,2019-07-01
Buzarnescu M.,Pegula J.,1.7630007695383336,1.8328051975720099,0.46052471992079747,0.5771335934089133,1.66,2.2,2019-07-01
Sevastova A.,Ahn K.,2.627705757788115,0.9874273418483086,0.4207281002277563,0.8124048774069664,1.14,5.5,2019-07-01
Kudermetova V.,Bonaventure Y.,2.425967654050198,1.2473273175449524,0.4383653489582538,0.5300903654979792,1.53,2.5,2019-07-01
Potapova A.,Teichmann J.,2.2800183013423676,2.4030794444133337,0.5563452985969297,0.6434653793738319,1.57,2.37,2019-07-01
Brengle M.,Vondrousova M.,1.3233624074386658,3.3709750241058973,0.5762549163770042,0.4127756209437859,5.5,1.14,2019-07-01
Putintseva Y.,Osaka N.,2.521428458901781,3.0970357247981655,0.4122414674099163,0.42586155971425793,2.75,1.44,2019-07-01
Collins D.,Diyas Z.,2.221073775716608,0.9889239918168388,0.4761048869185572,0.6243465848496635,3.0,1.4,2019-07-01
Wickmayer Y.,Peterson R.,1.6608442658916243,1.9690424728197926,0.7870199522987169,0.4484768470574484,2.37,1.57,2019-07-01
Flipkens K.,Jakupovic D.,1.3536087095650562,0.6455057581745642,0.4707963488855614,0.5691627999790031,1.2,4.5,2019-07-01
Tomljanovic A.,Kasatkina D.,2.1133297921690994,2.120930230623231,0.4058499298339593,0.4799107357457891,1.8,2.0,2019-07-01
Gauff C.,Williams V.,0.1490917874495736,3.218296490517148,1.6907898121472575,0.48368193462066233,4.33,1.22,2019-07-01
Wozniacki C.,Sorribes Tormo S.,2.580187845596952,1.370442915241603,0.46144072049588064,0.4550432483663182,1.08,8.0,2019-07-01
Azarenka V.,Cornet A.,2.7995538132599393,2.013250602773968,0.44007511289025797,0.42761458178824113,1.36,3.2,2019-07-01
Hsieh S.W.,Ostapenko J.,2.6396841531293,2.0940619491071852,0.4181987298683787,0.42442123460297254,1.72,2.1,2019-07-01
Zhang S.,Garcia C.,1.4638513192389202,2.816476849704255,0.4536223883135181,0.40342768249713823,5.0,1.16,2019-07-01
Siniakova K.,Alexandrova E.,2.037980381248376,2.288151900280724,0.4173291180360173,0.4097697105456588,2.3,1.61,2019-07-02
Dart H.,Mchale C.,0.5038370049557467,1.3393615927823916,0.7183445410987531,0.6069474435129325,1.66,2.2,2019-07-02
Van Uytvanck A.,Kuznetsova S.,2.028379629775899,1.8187605534856295,0.4469520151640298,0.5284531881965048,1.53,2.5,2019-07-02
Wang Q.,Lapko V.,2.414262234787757,0.9830014455950642,0.43937101194680883,0.5505680510163349,1.3,3.5,2019-07-02
Strycova B.,Tsurenko L.,2.225394886669251,2.037242721461468,0.4342394673256542,0.4567177569711554,1.44,2.75,2019-07-02
Mertens E.,Ferro F.,2.557440785368001,1.132738925723484,0.399123371204143,0.5083132902068218,1.12,6.0,2019-07-02
Niculescu M.,Petkovic A.,1.6593521557378432,1.9093641674244217,0.5854747289338595,0.4620770647252462,1.72,2.1,2019-07-02
Stephens S.,Bacsinszky T.,2.7491713832744344,1.9511818542872061,0.4335472007003443,0.5884167697603546,1.33,3.4,2019-07-02
Kanepi K.,Voegele S.,2.5284081160676224,1.356297523230279,0.5409051689055422,0.5507338463431793,1.36,3.2,2019-07-02
Davis L.,Kozlova K.,1.5027834633407406,2.0177492934188552,0.6267536839995473,0.4945062405115507,1.5,2.62,2019-07-02
Barty A.,Zheng S.,4.237051988584946,1.4106183884919754,0.4280648103773618,0.48894639535108686,1.03,15.0,2019-07-02
Linette M.,Kalinskaya A.,1.4360991800985323,-0.5860688747776145,0.5130117865305033,0.9269105773459732,2.2,1.66,2019-07-02
Kerber A.,Maria T.,3.2737904296301794,1.8081436260027515,0.3990080910702723,0.4761160929846126,1.1,7.0,2019-07-02
Wang Yaf.,Martincova T.,2.072507709816932,0.5733969636226046,0.4534495180891539,0.7813779695527654,1.61,2.3,2019-07-02
Mladenovic K.,Diatchenko V.,2.185809415878365,0.6275717972287604,0.43407246877101674,0.8688482771728531,1.33,3.4,2019-07-02
Siegemund L.,Swan K.,1.5168622749712397,-0.3527428022375803,0.5429832719316939,0.9914854907758883,2.1,1.72,2019-07-02
Bencic B.,Pavlyuchenkova A.,3.0667279308323363,1.9381667346457474,0.3848617893154021,0.4903858519088743,1.16,5.0,2019-07-02
Zidansek T.,Bouchard E.,2.0009244788367804,1.6652990886030312,0.44047187991721776,0.6299740389748418,1.5,2.62,2019-07-02
Konta J.,Bogdan A.,3.1894655532570066,1.259154366929716,0.38040662007863807,0.5713377413768009,1.12,6.0,2019-07-02
Anisimova A.,Cirstea S.,2.9855226267096726,1.9161782236800182,0.45511741881144113,0.505796037304459,1.22,4.33,2019-07-02
Haddad Maia B.,Muguruza G.,1.9806838746185944,3.043073238653209,0.6149956784927653,0.45529628046384224,3.4,1.33,2019-07-02
Jorovic I.,Kerkhove L.,1.149892259573275,0.5706229490995891,0.5946139527719053,1.0442013732513709,2.0,1.8,2019-07-02
Suarez Navarro C.,Stosur S.,2.1832452837027962,1.8713689617152032,0.45492305353554263,0.47592135699449983,2.2,1.66,2019-07-02
Parmentier P.,Sharapova M.,1.4325150623935503,2.8444446874229166,0.4731477569428629,0.5996304157020412,5.0,1.16,2019-07-02
Flink V.,Badosa P.,0.8506922931500059,1.9513140191729508,0.9869799148898017,1.206692996024366,2.1,1.72,2019-07-02
Goerges J.,Ruse E.G.,2.576719200055819,1.2060285353814766,0.4316897719734769,0.7706450807910805,1.22,4.33,2019-07-02
Kvitova P.,Jabeur O.,3.6664052992423524,2.052960506371833,0.4599063721809777,0.46407304448381126,1.3,3.5,2019-07-02
Juvan K.,Pliskova Kr.,-1.2633390192869545,1.4056792009470784,1.8460825748772889,0.46405039149894267,2.1,1.72,2019-07-02
Williams S.,Gatto-Monticone G.,3.130107839124896,-0.36378150231090256,0.5498546622972743,1.4685433616924886,1.04,13.0,2019-07-02
Townsend T.,Rodionova Ar.,1.6368398316758854,0.29661444777017043,0.6247266991053483,0.9514635245737764,1.72,2.1,2019-07-02
Bertens K.,Minella M.,3.4645826091530543,1.050362406666378,0.37836859760057945,0.565577501222704,1.04,13.0,2019-07-02
Riske A.,Vekic D.,2.314982215201916,2.818298684412594,0.43818706912665667,0.42475179647979194,2.37,1.57,2019-07-02
Sakkari M.,Bouzkova M.,2.5480764175875508,0.5644478265256454,0.3955255228854078,0.7667076889784714,1.22,4.33,2019-07-03
Svitolina E.,Gasparyan M.,2.7830751473376476,2.265424365618293,0.4416217035112093,0.449088431389901,1.5,2.62,2019-07-03
Azarenka V.,Tomljanovic A.,2.8409957333790232,2.200463777710892,0.4332382652258607,0.3990534039960334,1.36,3.2,2019-07-03
Muchova K.,Brengle M.,2.4002227170336603,1.6855422323996814,0.5252311433243265,0.5440125420810805,1.44,2.75,2019-07-03
Hsieh S.W.,Flipkens K.,2.693480214408331,1.4176520174358578,0.4126444588362881,0.4625530249193635,1.44,2.75,2019-07-03
Pliskova Ka.,Puig M.,3.6992093155201595,2.286792544683417,0.39168453040759044,0.4448487150756972,1.08,8.0,2019-07-03
Kontaveit A.,Watson H.,2.665284031962835,0.7662609897724759,0.4262191991484552,0.6423658146772989,1.4,3.0,2019-07-03
Golubic V.,Putintseva Y.,1.0123024579363258,2.633984619679341,0.5467418381284257,0.40490044448717083,3.0,1.4,2019-07-03
Yastremska D.,Kenin S.,2.452243854607149,3.05658471682573,0.44205914316564476,0.39965998245540163,2.37,1.57,2019-07-03
Halep S.,Buzarnescu M.,3.6431164172288533,1.8622187219153945,0.41504099403552164,0.4487689359677763,1.14,5.5,2019-07-03
Zhang S.,Wickmayer Y.,1.6261833224064888,1.991143473293788,0.4392410622280118,0.7260118083420861,1.61,2.3,2019-07-03
Wozniacki C.,Kudermetova V.,2.6228252678737003,2.475279961448745,0.45484951265354095,0.4351352885000068,1.53,2.5,2019-07-03
Martic P.,Potapova A.,3.3264308302960117,2.4231011602285784,0.4053655288234295,0.5362084920066066,1.22,4.33,2019-07-03
Collins D.,Sevastova A.,2.282482196408452,2.667127760899396,0.4689133645000319,0.418300152188203,3.75,1.28,2019-07-03
Hercog P.,Keys M.,2.2614815191895454,2.9355526685483886,0.429033177185675,0.4786719787789569,4.33,1.22,2019-07-03
Gauff C.,Rybarikova M.,2.2225123693198854,1.4801005691754205,1.1345814886927679,0.5149102692119935,2.2,1.66,2019-07-03
Barty A.,Van Uytvanck A.,4.247271135878276,2.129113222509488,0.4291537494622381,0.4386534300587113,1.07,9.0,2019-07-04
Dart H.,Haddad Maia B.,0.819117315382218,2.2893449580197083,0.6541486139413887,0.5832640444742014,3.0,1.4,2019-07-04
Stephens S.,Wang Yaf.,2.8158689810113766,2.123364752538889,0.42830229831744115,0.4489289032905386,1.36,3.2,2019-07-04
Wang Q.,Zidansek T.,2.463036293808791,2.0805287866123723,0.43492864313103635,0.4331838725400893,1.3,3.5,2019-07-04
Strycova B.,Siegemund L.,2.3163002608963263,1.570132425926103,0.42719093015202136,0.5364759116969198,1.2,4.5,2019-07-04
Riske A.,Jorovic I.,2.402085453337221,1.2696346244980168,0.4269804557705888,0.577139929255298,1.12,6.0,2019-07-04
Kvitova P.,Mladenovic K.,3.7013145995289896,2.227344322737095,0.4560204240060973,0.4311361430796432,1.28,3.75,2019-07-04
Suarez Navarro C.,Parmentier P.,2.292670425833861,1.6423269844305934,0.445848562165921,0.4579456816397315,1.25,4.0,2019-07-04
Mertens E.,Niculescu M.,2.578834289542357,1.848900095422146,0.39691351171059325,0.5597556035877965,1.22,4.33,2019-07-04
Bertens K.,Townsend T.,3.484007734739497,1.7216605145685469,0.3796447764258355,0.6084144811036937,1.08,8.0,2019-07-04
Davis L.,Kerber A.,1.7339643002641776,3.2933396591616497,0.5936232113610335,0.39818148994328045,9.0,1.07,2019-07-04
Konta J.,Siniakova K.,3.2266281963497083,2.1366410499195267,0.3799170768370748,0.4096427681420686,1.3,3.5,2019-07-04
Goerges J.,Flink V.,2.6231910064627666,1.4027829862676415,0.42850025013406007,0.8904676741009726,1.12,6.0,2019-07-04
Linette M.,Anisimova A.,1.4961077211751415,3.069214148242232,0.5085362855361572,0.4498924157265598,4.33,1.22,2019-07-04
Williams S.,Juvan K.,3.1328945353793305,0.8151848740077183,0.5488543639132041,1.0866553542270843,1.11,6.5,2019-07-04
Bencic B.,Kanepi K.,3.0908607652660405,2.6101145678926216,0.38269940530055807,0.5300994077496071,1.22,4.33,2019-07-04
Svitolina E.,Sakkari M.,2.857765545306457,2.573190750716462,0.4342296265430268,0.39570097768202184,2.2,1.66,2019-07-05
Zhang S.,Wozniacki C.,1.7368785379849958,2.7134249883047774,0.43092372998128636,0.44626166132197453,3.5,1.3,2019-07-05
